threshold,precision,recall,f1,false_negatives
0.39000000000000007,0.7263843648208469,0.8228782287822878,0.7716262975778547,48
0.4000000000000001,0.7302631578947368,0.8191881918819188,0.7721739130434783,49
0.4100000000000001,0.7342192691029901,0.8154981549815498,0.7727272727272727,50
0.4200000000000001,0.7416107382550335,0.8154981549815498,0.7768014059753954,50
0.43000000000000005,0.7491525423728813,0.8154981549815498,0.7809187279151943,50
0.44000000000000006,0.7586206896551724,0.8118081180811808,0.7843137254901961,51
0.45000000000000007,0.7638888888888888,0.8118081180811808,0.7871198568872988,51
0.4600000000000001,0.7638888888888888,0.8118081180811808,0.7871198568872988,51
0.4700000000000001,0.7692307692307693,0.8118081180811808,0.7899461400359067,51
0.4800000000000001,0.7676056338028169,0.8044280442804428,0.7855855855855856,53
0.4900000000000001,0.775,0.8007380073800738,0.7876588021778584,54
0.5000000000000001,0.7805755395683454,0.8007380073800738,0.7905282331511839,54
0.5100000000000001,0.7862318840579711,0.8007380073800738,0.793418647166362,54
0.5200000000000001,0.7862318840579711,0.8007380073800738,0.793418647166362,54
0.5300000000000001,0.7941176470588235,0.7970479704797048,0.7955801104972375,55
0.5400000000000001,0.7933579335793358,0.7933579335793358,0.7933579335793358,56
0.55,0.7933579335793358,0.7933579335793358,0.7933579335793358,56
0.56,0.8052434456928839,0.7933579335793358,0.7992565055762082,56
0.5700000000000001,0.8052434456928839,0.7933579335793358,0.7992565055762082,56
0.5800000000000001,0.8082706766917294,0.7933579335793358,0.8007448789571695,56
0.5900000000000001,0.8136882129277566,0.7896678966789668,0.8014981273408239,57
0.6000000000000001,0.8313725490196079,0.7822878228782287,0.8060836501901141,59
0.6100000000000001,0.8313725490196079,0.7822878228782287,0.8060836501901141,59
0.6200000000000001,0.8313725490196079,0.7822878228782287,0.8060836501901141,59
0.6300000000000001,0.8379446640316206,0.7822878228782287,0.8091603053435115,59
0.6400000000000001,0.8412698412698413,0.7822878228782287,0.8107074569789675,59
0.6500000000000001,0.8412698412698413,0.7822878228782287,0.8107074569789675,59
0.6600000000000001,0.8412698412698413,0.7822878228782287,0.8107074569789675,59
0.6700000000000002,0.8412698412698413,0.7822878228782287,0.8107074569789675,59
0.6800000000000002,0.8508064516129032,0.7785977859778598,0.8131021194605009,60
0.6900000000000002,0.8508064516129032,0.7785977859778598,0.8131021194605009,60
0.7000000000000002,0.8577235772357723,0.7785977859778598,0.816247582205029,60
0.7100000000000002,0.8577235772357723,0.7785977859778598,0.816247582205029,60
0.7200000000000001,0.8647540983606558,0.7785977859778598,0.8194174757281554,60
0.7300000000000001,0.871900826446281,0.7785977859778598,0.8226120857699805,60
0.7400000000000001,0.8860759493670886,0.7749077490774908,0.8267716535433071,61
0.7500000000000001,0.8851063829787233,0.7675276752767528,0.8221343873517787,63
0.7600000000000001,0.8884120171673819,0.7638376383763837,0.8214285714285714,64
0.7700000000000001,0.8884120171673819,0.7638376383763837,0.8214285714285714,64
0.7800000000000001,0.8874458874458875,0.7564575645756457,0.8167330677290837,66
0.7900000000000001,0.8869565217391304,0.7527675276752768,0.8143712574850299,67
0.8000000000000002,0.8908296943231441,0.7527675276752768,0.816,67
0.8100000000000002,0.8947368421052632,0.7527675276752768,0.8176352705410822,67
0.8200000000000002,0.9022222222222223,0.7490774907749077,0.8185483870967742,68
0.8300000000000002,0.9017857142857143,0.7453874538745388,0.8161616161616162,69
0.8400000000000002,0.9045454545454545,0.7343173431734318,0.8105906313645621,72
0.8500000000000002,0.9120370370370371,0.7269372693726938,0.8090349075975359,74
0.8600000000000002,0.9112149532710281,0.7195571955719557,0.8041237113402062,76
0.8700000000000001,0.9107981220657277,0.7158671586715867,0.8016528925619835,77
0.8800000000000001,0.9107981220657277,0.7158671586715867,0.8016528925619835,77
0.8900000000000001,0.910377358490566,0.7121771217712177,0.7991718426501035,78
0.9000000000000001,0.9142857142857143,0.7084870848708487,0.7983367983367984,79
0.9100000000000001,0.9130434782608695,0.6974169741697417,0.7907949790794979,82
